	LIME Importance
CCT7.rescaled	0.0
CHAC2.rescaled	0.0
TTC7A.rescaled	0.0
EPCAM.rescaled	0.0
MSH2.rescaled	0.0
KCNK12.rescaled	0.0
MSH6.rescaled	0.0
FBXO11.rescaled	0.0
FOXN2.rescaled	0.0
PPP1R21.rescaled	0.0
STON1.rescaled	0.0
NRXN1.rescaled	0.0
ERLEC1.rescaled	0.0
PNPT1.rescaled	0.0
GPR75.rescaled	0.0
PSME4.rescaled	0.0
ACYP2.rescaled	0.0
C2orf73.rescaled	0.0
SPTBN1.rescaled	0.0
EML6.rescaled	0.0
RTN4.rescaled	0.0
RPS27A.rescaled	0.0
MTIF2.rescaled	0.0
CCDC88A.rescaled	0.0
SERTAD2.rescaled	0.0
SLC1A4.rescaled	0.0
CEP68.rescaled	0.0
MCEE.rescaled	0.0
PCYOX1.rescaled	0.0
SNRPG.rescaled	0.0
FAM136A.rescaled	0.0
TGFA.rescaled	0.0
ADD2.rescaled	0.0
CD207.rescaled	0.0
VAX2.rescaled	0.0
ATP6V1B1.rescaled	0.0
TEX261.rescaled	0.0
NAGK.rescaled	0.0
MPHOSPH10.rescaled	0.0
RAB1A.rescaled	0.0
PAIP2B.rescaled	0.0
ZNF638.rescaled	0.0
DYSF.rescaled	0.0
EXOC6B.rescaled	0.0
SPR.rescaled	0.0
EMX1.rescaled	0.0
DKC1.rescaled	0.0
SFXN5.rescaled	0.0
RAB11FIP5.rescaled	0.0
SMYD5.rescaled	0.0
TIA1.rescaled	0.0
C2orf42.rescaled	0.0
F8.rescaled	0.0
PCBP1.rescaled	0.0
ACTR2.rescaled	0.0
SPRED2.rescaled	0.0
MEIS1.rescaled	0.0
ETAA1.rescaled	0.0
MTCP1.rescaled	0.0
PNO1.rescaled	0.0
PPP3R1.rescaled	0.0
CNRIP1.rescaled	0.0
PLEK.rescaled	0.0
FBXO48.rescaled	0.0
APLF.rescaled	0.0
ARHGAP25.rescaled	0.0
ANTXR1.rescaled	0.0
GFPT1.rescaled	0.0
NFU1.rescaled	0.0
AAK1.rescaled	0.0
FUNDC2.rescaled	0.0
ANXA4.rescaled	0.0
GMCL1.rescaled	0.0
SNRNP27.rescaled	0.0
ASPRV1.rescaled	0.0
CLIC2.rescaled	0.0
SOCS5.rescaled	0.0
CRIPT.rescaled	0.0
WDR43.rescaled	0.0
GPN1.rescaled	0.0
SUPT7L.rescaled	0.0
IL9R.rescaled	0.0
MRPL33.rescaled	0.0
RBKS.rescaled	0.0
FOSL2.rescaled	0.0
PLB1.rescaled	0.0
PPP1CB.rescaled	0.0
SPDYA.rescaled	0.0
TRMT61B.rescaled	0.0
CLIP4.rescaled	0.0
MEMO1.rescaled	0.0
ALK.rescaled	0.0
YPEL5.rescaled	0.0
LBH.rescaled	0.0
VAMP7.rescaled	0.0
LCLAT1.rescaled	0.0
CAPN13.rescaled	0.0
GALNT14.rescaled	0.0
SPRY3.rescaled	0.0
EHD3.rescaled	0.0
XDH.rescaled	0.0
CCDC121.rescaled	0.0
ZNF512.rescaled	0.0
C2orf16.rescaled	0.0
GCKR.rescaled	0.0
OST4.rescaled	0.0
EMILIN1.rescaled	0.0
KHK.rescaled	0.0
CGREF1.rescaled	0.0
ABHD1.rescaled	0.0
PREB.rescaled	0.0
SLC5A6.rescaled	0.0
CAD.rescaled	0.0
SLC30A3.rescaled	0.0
DNAJC5G.rescaled	0.0
UCN.rescaled	0.0
MPV17.rescaled	0.0
GTF3C2.rescaled	0.0
EIF2B4.rescaled	0.0
SNX17.rescaled	0.0
ZNF513.rescaled	0.0
PPM1G.rescaled	0.0
NRBP1.rescaled	0.0
KRTCAP3.rescaled	0.0
IFT172.rescaled	0.0
FNDC4.rescaled	0.0
SRD5A2.rescaled	0.0
DPY30.rescaled	0.0
RHOQ.rescaled	0.0
DYNC2LI1.rescaled	0.0
MAP4K3.rescaled	0.0
SLC8A1.rescaled	0.0
PKDCC.rescaled	0.0
EML4.rescaled	0.0
COX7A2L.rescaled	0.0
KCNG3.rescaled	0.0
MTA3.rescaled	0.0
HAAO.rescaled	0.0
ZFP36L2.rescaled	0.0
PLEKHH2.rescaled	0.0
ABCG5.rescaled	0.0
SPAST.rescaled	0.0
LRPPRC.rescaled	0.0
PPM1B.rescaled	0.0
F8A3.rescaled	0.0
PREPL.rescaled	0.0
CAMKMT.rescaled	0.0
SIX3.rescaled	0.0
SIX2.rescaled	0.0
SRBD1.rescaled	0.0
PRKCE.rescaled	0.0
ATP6V1E2.rescaled	0.0
CDKL4.rescaled	0.0
SOS1.rescaled	0.0
TMLHE.rescaled	0.0
GEMIN6.rescaled	0.0
SLC30A6.rescaled	0.0
NLRC4.rescaled	0.0
YIPF4.rescaled	0.0
BIRC6.rescaled	0.0
TTC27.rescaled	0.0
LTBP1.rescaled	0.0
RASGRP3.rescaled	0.0
FAM98A.rescaled	0.0
CRIM1.rescaled	0.0
FEZ2.rescaled	0.0
VIT.rescaled	0.0
STRN.rescaled	0.0
HEATR5B.rescaled	0.0
EIF2AK2.rescaled	0.0
CEBPZ.rescaled	0.0
PRKD3.rescaled	0.0
QPCT.rescaled	0.0
CDC42EP3.rescaled	0.0
CYP1B1.rescaled	0.0
ATL2.rescaled	0.0
GALM.rescaled	0.0
PRADC1.rescaled	0.0
FBXO41.rescaled	0.0
CLASP1.rescaled	0.0
TMEM182.rescaled	0.0
MAP4K4.rescaled	0.0
IL1R2.rescaled	0.0
IL1R1.rescaled	0.0
IL1RL2.rescaled	0.0
IL1RL1.rescaled	0.0
IL18R1.rescaled	0.0
IL18RAP.rescaled	0.0
SLC10A3.rescaled	0.0
SLC9A2.rescaled	0.0
MFSD9.rescaled	0.0
POU3F3.rescaled	0.0
RNF149.rescaled	0.0
MRPS9.rescaled	0.0
GPR45.rescaled	0.0
TGFBRAP1.rescaled	0.0
C2orf49.rescaled	0.0
FHL2.rescaled	0.0
NCK2.rescaled	0.0
UXS1.rescaled	0.0
RGPD3.rescaled	0.0
ST6GAL2.rescaled	0.0
RGPD4.rescaled	0.0
RFX8.rescaled	0.0
TBC1D8.rescaled	0.0
ALMS1.rescaled	0.0
MRPL30.rescaled	0.0
ZAP70.rescaled	0.0
TMEM131.rescaled	0.0
INPP4A.rescaled	0.0
COA5.rescaled	0.0
UNC50.rescaled	0.0
MGAT4A.rescaled	0.0
TSGA10.rescaled	0.0
C2orf15.rescaled	0.0
LIPT1.rescaled	0.0
MITD1.rescaled	0.0
LYG2.rescaled	0.0
FAM3A.rescaled	0.0
LYG1.rescaled	0.0
TXNDC9.rescaled	0.0
EIF5B.rescaled	0.0
REV1.rescaled	0.0
AFF3.rescaled	0.0
LONRF2.rescaled	0.0
CHST10.rescaled	0.0
PDCL3.rescaled	0.0
NPAS2.rescaled	0.0
RPL31.rescaled	0.0
UBL4A.rescaled	0.0
SULT1C2.rescaled	0.0
GCC2.rescaled	0.0
C1QL2.rescaled	0.0
FAM50A.rescaled	0.0
FOXD4L1.rescaled	0.0
RABL2A.rescaled	0.0
SLC35F5.rescaled	0.0
ACTR3.rescaled	0.0
DDX18.rescaled	0.0
CCDC93.rescaled	0.0
INSIG2.rescaled	0.0
EN1.rescaled	0.0
MARCO.rescaled	0.0
STEAP3.rescaled	0.0
LIMS1.rescaled	0.0
DBI.rescaled	0.0
TMEM37.rescaled	0.0
TMEM177.rescaled	0.0
PTPN4.rescaled	0.0
EPB41L5.rescaled	0.0
TMEM185B.rescaled	0.0
RALB.rescaled	0.0
INHBB.rescaled	0.0
GLI2.rescaled	0.0
TFCP2L1.rescaled	0.0
PAX8.rescaled	0.0
PSD4.rescaled	0.0
IL1RN.rescaled	0.0
IL1B.rescaled	0.0
RANBP2.rescaled	0.0
CCDC138.rescaled	0.0
LAGE3.rescaled	0.0
SH3RF3.rescaled	0.0
SOWAHC.rescaled	0.0
RGPD5.rescaled	0.0
MALL.rescaled	0.0
NPHP1.rescaled	0.0
BUB1.rescaled	0.0
BCL2L11.rescaled	0.0
ANAPC1.rescaled	0.0
TMEM87B.rescaled	0.0
FBLN7.rescaled	0.0
ZC3H8.rescaled	0.0
ZC3H6.rescaled	0.0
TTL.rescaled	0.0
POLR1B.rescaled	0.0
CHCHD5.rescaled	0.0
SLC20A1.rescaled	0.0
CKAP2L.rescaled	0.0
IL1A.rescaled	0.0
G6PD.rescaled	0.0
COX5B.rescaled	0.0
ANKRD36B.rescaled	0.0
TMSB10.rescaled	0.0
HTRA2.rescaled	0.0
LOXL3.rescaled	0.0
DOK1.rescaled	0.0
SEMA4F.rescaled	0.0
HK2.rescaled	0.0
POLE4.rescaled	0.0
TACR1.rescaled	0.0
MRPL19.rescaled	0.0
GCFC2.rescaled	0.0
DNAH6.rescaled	0.0
KCMF1.rescaled	0.0
C2orf68.rescaled	0.0
TCF7L1.rescaled	0.0
TGOLN2.rescaled	0.0
RETSAT.rescaled	0.0
ELMOD3.rescaled	0.0
CAPG.rescaled	0.0
SH2D6.rescaled	0.0
VAMP8.rescaled	0.0
VAMP5.rescaled	0.0
RNF181.rescaled	0.0
TMEM150A.rescaled	0.0
AUP1.rescaled	0.0
DQX1.rescaled	0.0
IKBKG.rescaled	0.0
PCGF1.rescaled	0.0
NAT8B.rescaled	0.0
TPRKB.rescaled	0.0
DUSP11.rescaled	0.0
STAMBP.rescaled	0.0
ACTG2.rescaled	0.0
DGUOK.rescaled	0.0
TET3.rescaled	0.0
BOLA3.rescaled	0.0
MOB1A.rescaled	0.0
MTHFD2.rescaled	0.0
SLC4A5.rescaled	0.0
DCTN1.rescaled	0.0
WDR54.rescaled	0.0
RTKN.rescaled	0.0
INO80B.rescaled	0.0
WBP1.rescaled	0.0
MOGS.rescaled	0.0
MRPL53.rescaled	0.0
CCDC142.rescaled	0.0
TTC31.rescaled	0.0
GAB3.rescaled	0.0
USP39.rescaled	0.0
GNLY.rescaled	0.0
ANKRD36.rescaled	0.0
ITPRIPL1.rescaled	0.0
KCNIP3.rescaled	0.0
FAHD2A.rescaled	0.0
GPAT2.rescaled	0.0
ADRA2B.rescaled	0.0
ASTL.rescaled	0.0
DUSP2.rescaled	0.0
STARD7.rescaled	0.0
TMEM127.rescaled	0.0
CIAO1.rescaled	0.0
SNRNP200.rescaled	0.0
ARID5A.rescaled	0.0
ATOH8.rescaled	0.0
KANSL3.rescaled	0.0
FER1L5.rescaled	0.0
LMAN2L.rescaled	0.0
CNNM4.rescaled	0.0
CNNM3.rescaled	0.0
ANKRD23.rescaled	0.0
ANKRD39.rescaled	0.0
SEMA4C.rescaled	0.0
FAM178B.rescaled	0.0
FAHD2B.rescaled	0.0
PROM2.rescaled	0.0
ZNF2.rescaled	0.0
ZNF514.rescaled	0.0
MRPS5.rescaled	0.0
ST3GAL5.rescaled	0.0
POLR1A.rescaled	0.0
PTCD3.rescaled	0.0
IMMT.rescaled	0.0
MRPL35.rescaled	0.0
REEP1.rescaled	0.0
KDM3A.rescaled	0.0
CHMP3.rescaled	0.0
RNF103.rescaled	0.0
RMND5A.rescaled	0.0
CD8A.rescaled	0.0
CD8B.rescaled	0.0
RGPD1.rescaled	0.0
PLGLB1.rescaled	0.0
PLGLB2.rescaled	0.0
KRCC1.rescaled	0.0
FOXI3.rescaled	0.0
EIF2AK3.rescaled	0.0
RPIA.rescaled	0.0
TEKT4.rescaled	0.0
MAL.rescaled	0.0
GPC1.rescaled	0.0
DUSP28.rescaled	0.0
SMC1B.rescaled	0.0
KLHL22.rescaled	0.0
ARVCF.rescaled	0.0
DGCR8.rescaled	0.0
TRMT2A.rescaled	0.0
RANBP1.rescaled	0.0
ZDHHC8.rescaled	0.0
RTN4R.rescaled	0.0
DGCR6L.rescaled	0.0
ZNF74.rescaled	0.0
AFF2.rescaled	0.0
SCARF2.rescaled	0.0
MED15.rescaled	0.0
COMT.rescaled	0.0
PI4KA.rescaled	0.0
SNAP29.rescaled	0.0
CRKL.rescaled	0.0
AIFM3.rescaled	0.0
LZTR1.rescaled	0.0
THAP7.rescaled	0.0
P2RX6.rescaled	0.0
SLC7A4.rescaled	0.0
HIC2.rescaled	0.0
SLITRK4.rescaled	0.0
IDS.rescaled	0.0
HSFX2.rescaled	0.0
MN1.rescaled	0.0
RIMBP3.rescaled	0.0
SLC25A18.rescaled	0.0
ATP6V1E1.rescaled	0.0
BCL2L13.rescaled	0.0
BID.rescaled	0.0
MICAL3.rescaled	0.0
MTM1.rescaled	0.0
PEX26.rescaled	0.0
TUBA8.rescaled	0.0
USP18.rescaled	0.0
MAMLD1.rescaled	0.0
DGCR6.rescaled	0.0
TXNRD2.rescaled	0.0
SLC25A1.rescaled	0.0
CLTCL1.rescaled	0.0
HIRA.rescaled	0.0
PAK3.rescaled	0.0
C22orf39.rescaled	0.0
CDC45.rescaled	0.0
CLDN5.rescaled	0.0
TBX1.rescaled	0.0
TMEM185A.rescaled	0.0
GNB1L.rescaled	0.0
YDJC.rescaled	0.0
CCDC116.rescaled	0.0
SDF2L1.rescaled	0.0
GGT1.rescaled	0.0
DDTL.rescaled	0.0
DDT.rescaled	0.0
ARHGEF6.rescaled	0.0
CD40LG.rescaled	0.0
CABIN1.rescaled	0.0
SUSD2.rescaled	0.0
GGT5.rescaled	0.0
SPECC1L.rescaled	0.0
ADORA2A.rescaled	0.0
SNRPD3.rescaled	0.0
SGSM1.rescaled	0.0
PPIL2.rescaled	0.0
KIAA1671.rescaled	0.0
CRYBB3.rescaled	0.0
LRP5L.rescaled	0.0
MYO18B.rescaled	0.0
ASPHD2.rescaled	0.0
HPS4.rescaled	0.0
SRRD.rescaled	0.0
TFIP11.rescaled	0.0
TPST2.rescaled	0.0
CRYBB1.rescaled	0.0
GSTT2B.rescaled	0.0
RBMX.rescaled	0.0
FGF13.rescaled	0.0
MIF.rescaled	0.0
YPEL1.rescaled	0.0
PPM1F.rescaled	0.0
TOP3B.rescaled	0.0
ZNF280B.rescaled	0.0
PRAME.rescaled	0.0
GGTLC2.rescaled	0.0
IGLL5.rescaled	0.0
GNAZ.rescaled	0.0
RAB36.rescaled	0.0
BCR.rescaled	0.0
LDOC1.rescaled	0.0
RGL4.rescaled	0.0
ZNF70.rescaled	0.0
VPREB3.rescaled	0.0
C22orf15.rescaled	0.0
CHCHD10.rescaled	0.0
ATP11C.rescaled	0.0
MMP11.rescaled	0.0
SMARCB1.rescaled	0.0
DERL3.rescaled	0.0
SLC2A11.rescaled	0.0
CECR2.rescaled	0.0
IL17RA.rescaled	0.0
PRMT2.rescaled	0.0
KCNJ15.rescaled	0.0
CBR1.rescaled	0.0
CBR3.rescaled	0.0
MORC3.rescaled	0.0
CHAF1B.rescaled	0.0
CLDN14.rescaled	0.0
HLCS.rescaled	0.0
PIGP.rescaled	0.0
TTC3.rescaled	0.0
DYRK1A.rescaled	0.0
KCNJ6.rescaled	0.0
ERG.rescaled	0.0
DSCAM.rescaled	0.0
ETS2.rescaled	0.0
PSMG1.rescaled	0.0
BRWD1.rescaled	0.0
HMGN1.rescaled	0.0
LCA5L.rescaled	0.0
FATE1.rescaled	0.0
PRRG3.rescaled	0.0
SH3BGR.rescaled	0.0
B3GALT5.rescaled	0.0
IGSF5.rescaled	0.0
SETD4.rescaled	0.0
RUNX1.rescaled	0.0
CLIC6.rescaled	0.0
RCAN1.rescaled	0.0
HUNK.rescaled	0.0
MIS18A.rescaled	0.0
MRAP.rescaled	0.0
URB1.rescaled	0.0
TCP10L.rescaled	0.0
SYNJ1.rescaled	0.0
C21orf62.rescaled	0.0
OLIG1.rescaled	0.0
IFNAR2.rescaled	0.0
IL10RB.rescaled	0.0
IFNGR2.rescaled	0.0
TMEM50B.rescaled	0.0
DNAJC28.rescaled	0.0
GART.rescaled	0.0
DONSON.rescaled	0.0
CRYZL1.rescaled	0.0
ITSN1.rescaled	0.0
MRPS6.rescaled	0.0
SLC5A3.rescaled	0.0
KCNE2.rescaled	0.0
KCNE1.rescaled	0.0
PCP4.rescaled	0.0
BACE2.rescaled	0.0
S100B.rescaled	0.0
FAM207A.rescaled	0.0
AGPAT3.rescaled	0.0
PWP2.rescaled	0.0
ICOSLG.rescaled	0.0
HMGB3.rescaled	0.0
TRPM2.rescaled	0.0
LRRC3.rescaled	0.0
CD99L2.rescaled	0.0
SUMO3.rescaled	0.0
PTTG1IP.rescaled	0.0
ITGB2.rescaled	0.0
ADARB1.rescaled	0.0
VMA21.rescaled	0.0
POFUT2.rescaled	0.0
COL18A1.rescaled	0.0
SLC19A1.rescaled	0.0
COL6A1.rescaled	0.0
COL6A2.rescaled	0.0
LSS.rescaled	0.0
MTMR1.rescaled	0.0
YBEY.rescaled	0.0
C21orf58.rescaled	0.0
PCNT.rescaled	0.0
CSTB.rescaled	0.0
PDXK.rescaled	0.0
RRP1B.rescaled	0.0
HSF2BP.rescaled	0.0
FAM3B.rescaled	0.0
MX2.rescaled	0.0
MX1.rescaled	0.0
TMPRSS2.rescaled	0.0
RIPK4.rescaled	0.0
PRDM15.rescaled	0.0
C2CD2.rescaled	0.0
UMODL1.rescaled	0.0
TFF3.rescaled	0.0
TFF2.rescaled	0.0
TFF1.rescaled	0.0
TMPRSS3.rescaled	0.0
UBASH3A.rescaled	0.0
RSPH1.rescaled	0.0
SLC37A1.rescaled	0.0
PDE9A.rescaled	0.0
WDR4.rescaled	0.0
NDUFV3.rescaled	0.0
PKNOX1.rescaled	0.0
CBS.rescaled	0.0
U2AF1.rescaled	0.0
CRYBA4.rescaled	0.0
PITPNB.rescaled	0.0
TIAM1.rescaled	0.0
GRAP2.rescaled	0.0
PDGFB.rescaled	0.0
GPC4.rescaled	0.0
HS6ST2.rescaled	0.0
SYNGR1.rescaled	0.0
TAB1.rescaled	0.0
MGAT3.rescaled	0.0
ATF4.rescaled	0.0
RPS19BP1.rescaled	0.0
ENTHD1.rescaled	0.0
MBNL3.rescaled	0.0
RAP2C.rescaled	0.0
GPC3.rescaled	0.0
FAM83F.rescaled	0.0
TNRC6B.rescaled	0.0
ADSL.rescaled	0.0
SGSM3.rescaled	0.0
MCHR1.rescaled	0.0
SLC25A17.rescaled	0.0
ST13.rescaled	0.0
XPNPEP3.rescaled	0.0
DNAJB7.rescaled	0.0
RBX1.rescaled	0.0
CBX7.rescaled	0.0
APOBEC3H.rescaled	0.0
TTC28.rescaled	0.0
JOSD1.rescaled	0.0
PLA2G6.rescaled	0.0
MAFF.rescaled	0.0
TMEM184B.rescaled	0.0
CSNK1E.rescaled	0.0
PLAC1.rescaled	0.0
KDELR3.rescaled	0.0
DDX17.rescaled	0.0
DMC1.rescaled	0.0
CBY1.rescaled	0.0
TOMM22.rescaled	0.0
GTPBP1.rescaled	0.0
APOBEC3G.rescaled	0.0
SUN2.rescaled	0.0
HPRT1.rescaled	0.0
DNAL4.rescaled	0.0
NPTXR.rescaled	0.0
CBX6.rescaled	0.0
APOBEC3B.rescaled	0.0
APOBEC3C.rescaled	0.0
APOBEC3F.rescaled	0.0
CCDC160.rescaled	0.0
APOBEC3D.rescaled	0.0
EP300.rescaled	0.0
L3MBTL2.rescaled	0.0
CHADL.rescaled	0.0
EFCAB6.rescaled	0.0
CYB5R3.rescaled	0.0
A4GALT.rescaled	0.0
ARFGAP3.rescaled	0.0
PACSIN2.rescaled	0.0
BIK.rescaled	0.0
MCAT.rescaled	0.0
TSPO.rescaled	0.0
TTLL12.rescaled	0.0
SCUBE1.rescaled	0.0
MPPED1.rescaled	0.0
SULT4A1.rescaled	0.0
RANGAP1.rescaled	0.0
PNPLA3.rescaled	0.0
SAMM50.rescaled	0.0
PARVB.rescaled	0.0
PARVG.rescaled	0.0
PRR5.rescaled	0.0
ARHGAP8.rescaled	0.0
PHF21B.rescaled	0.0
NUP50.rescaled	0.0
KIAA0930.rescaled	0.0
UPK3A.rescaled	0.0
POLDIP3.rescaled	0.0
SERHL2.rescaled	0.0
RRP7A.rescaled	0.0
NFAM1.rescaled	0.0
ZC3H7B.rescaled	0.0
TEF.rescaled	0.0
TOB2.rescaled	0.0
PHF5A.rescaled	0.0
ACO2.rescaled	0.0
POLR3H.rescaled	0.0
CSDC2.rescaled	0.0
PMM1.rescaled	0.0
XRCC6.rescaled	0.0
C22orf46.rescaled	0.0
MEI1.rescaled	0.0
CCDC134.rescaled	0.0
SHISA8.rescaled	0.0
TNFRSF13C.rescaled	0.0
CENPM.rescaled	0.0
ENOX2.rescaled	0.0
WBP2NL.rescaled	0.0
NAGA.rescaled	0.0
NDUFA6.rescaled	0.0
CYP2D6.rescaled	0.0
TCF20.rescaled	0.0
BAIAP2L2.rescaled	0.0
SLC16A8.rescaled	0.0
PICK1.rescaled	0.0
PATZ1.rescaled	0.0
TCN2.rescaled	0.0
SLC35E4.rescaled	0.0
DUSP18.rescaled	0.0
MAP7D3.rescaled	0.0
MORC2.rescaled	0.0
SMTN.rescaled	0.0
INPP5J.rescaled	0.0
RNF185.rescaled	0.0
LIMK2.rescaled	0.0
PIK3IP1.rescaled	0.0
DRG1.rescaled	0.0
HMGXB4.rescaled	0.0
EIF4ENIF1.rescaled	0.0
SFI1.rescaled	0.0
PISD.rescaled	0.0
PRR14L.rescaled	0.0
DEPDC5.rescaled	0.0
YWHAH.rescaled	0.0
SLC5A1.rescaled	0.0
FHL1.rescaled	0.0
SLC5A4.rescaled	0.0
SLC9A6.rescaled	0.0
PES1.rescaled	0.0
GAL3ST1.rescaled	0.0
MTFP1.rescaled	0.0
SEC14L2.rescaled	0.0
CHEK2.rescaled	0.0
HSCB.rescaled	0.0
CCDC117.rescaled	0.0
XBP1.rescaled	0.0
ZNRF3.rescaled	0.0
EMID1.rescaled	0.0
EWSR1.rescaled	0.0
GAS2L1.rescaled	0.0
AP1B1.rescaled	0.0
NEFH.rescaled	0.0
THOC5.rescaled	0.0
NF2.rescaled	0.0
VGLL1.rescaled	0.0
ZMAT5.rescaled	0.0
UQCR10.rescaled	0.0
MTMR3.rescaled	0.0
LIF.rescaled	0.0
TBC1D10A.rescaled	0.0
SF3A1.rescaled	0.0
CCDC157.rescaled	0.0
RNF215.rescaled	0.0
TIMP3.rescaled	0.0
TOM1.rescaled	0.0
MOSPD1.rescaled	0.0
LGALS1.rescaled	0.0
CYTH4.rescaled	0.0
ELFN2.rescaled	0.0
MFNG.rescaled	0.0
CARD10.rescaled	0.0
ZNF449.rescaled	0.0
CDC42EP1.rescaled	0.0
LGALS2.rescaled	0.0
GGA1.rescaled	0.0
SH3BP1.rescaled	0.0
PDXP.rescaled	0.0
NOL12.rescaled	0.0
HMOX1.rescaled	0.0
TRIOBP.rescaled	0.0
GCAT.rescaled	0.0
GALR3.rescaled	0.0
ANKRD54.rescaled	0.0
EIF3L.rescaled	0.0
MICALL1.rescaled	0.0
C22orf23.rescaled	0.0
POLR2F.rescaled	0.0
ZNF75D.rescaled	0.0
SOX10.rescaled	0.0
RAC2.rescaled	0.0
SSTR3.rescaled	0.0
C1QTNF6.rescaled	0.0
IL2RB.rescaled	0.0
MCM5.rescaled	0.0
RASD2.rescaled	0.0
MB.rescaled	0.0
APOL6.rescaled	0.0
RBFOX2.rescaled	0.0
APOL3.rescaled	0.0
APOL2.rescaled	0.0
APOL1.rescaled	0.0
MYH9.rescaled	0.0
TXN2.rescaled	0.0
FOXRED2.rescaled	0.0
EIF3D.rescaled	0.0
IFT27.rescaled	0.0
PVALB.rescaled	0.0
NCF4.rescaled	0.0
CSF2RB.rescaled	0.0
TST.rescaled	0.0
MPST.rescaled	0.0
KCTD17.rescaled	0.0
TMPRSS6.rescaled	0.0
MMGT1.rescaled	0.0
SOD1.rescaled	0.0
CLDN8.rescaled	0.0
RNPEPL1.rescaled	0.0
ABHD12.rescaled	0.0
NAPB.rescaled	0.0
CST9.rescaled	0.0
CST3.rescaled	0.0
CST4.rescaled	0.0
CST1.rescaled	0.0
GGTLC1.rescaled	0.0
SYNDIG1.rescaled	0.0
CST7.rescaled	0.0
ACSS1.rescaled	0.0
ENTPD6.rescaled	0.0
GINS1.rescaled	0.0
NXT1.rescaled	0.0
NINL.rescaled	0.0
NANP.rescaled	0.0
ZNF337.rescaled	0.0
REM1.rescaled	0.0
HM13.rescaled	0.0
ID1.rescaled	0.0
COX4I2.rescaled	0.0
BCL2L1.rescaled	0.0
TPX2.rescaled	0.0
MYLK2.rescaled	0.0
GZF1.rescaled	0.0
CD93.rescaled	0.0
SAMHD1.rescaled	0.0
DZANK1.rescaled	0.0
OTOR.rescaled	0.0
BFSP1.rescaled	0.0
SLC6A8.rescaled	0.0
DSTN.rescaled	0.0
RRBP1.rescaled	0.0
SNX5.rescaled	0.0
OVOL2.rescaled	0.0
PET117.rescaled	0.0
PNCK.rescaled	0.0
ZNF133.rescaled	0.0
POLR3F.rescaled	0.0
THBD.rescaled	0.0
RBBP9.rescaled	0.0
SEC23B.rescaled	0.0
DUSP9.rescaled	0.0
SLC24A3.rescaled	0.0
RIN2.rescaled	0.0
NAA20.rescaled	0.0
CRNKL1.rescaled	0.0
INSM1.rescaled	0.0
RALGAPA2.rescaled	0.0
XRN2.rescaled	0.0
FOXS1.rescaled	0.0
DUSP15.rescaled	0.0
TTLL9.rescaled	0.0
GDF5.rescaled	0.0
ASIP.rescaled	0.0
AHCY.rescaled	0.0
MAP1LC3A.rescaled	0.0
PIGU.rescaled	0.0
GGT7.rescaled	0.0
MYH7B.rescaled	0.0
EDEM2.rescaled	0.0
PROCR.rescaled	0.0
MMP24.rescaled	0.0
EIF6.rescaled	0.0
CEP250.rescaled	0.0
PDRG1.rescaled	0.0
SPAG4.rescaled	0.0
RBM12.rescaled	0.0
ROMO1.rescaled	0.0
RBM39.rescaled	0.0
SCAND1.rescaled	0.0
EPB41L1.rescaled	0.0
MYL9.rescaled	0.0
TGIF2.rescaled	0.0
SLA2.rescaled	0.0
NDRG3.rescaled	0.0
EIF2S2.rescaled	0.0
RALY.rescaled	0.0
CHMP4B.rescaled	0.0
ZNF341.rescaled	0.0
HCK.rescaled	0.0
TM9SF4.rescaled	0.0
PLAGL2.rescaled	0.0
POFUT1.rescaled	0.0
HAUS7.rescaled	0.0
KIF3B.rescaled	0.0
ASXL1.rescaled	0.0
C20orf203.rescaled	0.0
COMMD7.rescaled	0.0
DNMT3B.rescaled	0.0
MAPRE1.rescaled	0.0
BPIFB2.rescaled	0.0
BPIFB1.rescaled	0.0
CDK5RAP1.rescaled	0.0
SNTA1.rescaled	0.0
CBFA2T2.rescaled	0.0
NECAB3.rescaled	0.0
C20orf144.rescaled	0.0
ACTL10.rescaled	0.0
E2F1.rescaled	0.0
PXMP4.rescaled	0.0
SNRPB2.rescaled	0.0
KIF16B.rescaled	0.0
FLRT3.rescaled	0.0
SDCBP2.rescaled	0.0
CSNK2A1.rescaled	0.0
TCF15.rescaled	0.0
SRXN1.rescaled	0.0
FAM110A.rescaled	0.0
ANGPT4.rescaled	0.0
RSPO4.rescaled	0.0
PSMF1.rescaled	0.0
ABCD1.rescaled	0.0
C20orf202.rescaled	0.0
SNPH.rescaled	0.0
FKBP1A.rescaled	0.0
IDH3B.rescaled	0.0
NSFL1C.rescaled	0.0
SIRPB2.rescaled	0.0
SIRPD.rescaled	0.0
SIRPB1.rescaled	0.0
SIRPG.rescaled	0.0
SIRPA.rescaled	0.0
STK35.rescaled	0.0
TGM3.rescaled	0.0
SNRPB.rescaled	0.0
ZNF343.rescaled	0.0
TBC1D20.rescaled	0.0
RBCK1.rescaled	0.0
TRIB3.rescaled	0.0
NRSN2.rescaled	0.0
GPR35.rescaled	0.0
KIF1A.rescaled	0.0
PLXNB3.rescaled	0.0
SNED1.rescaled	0.0
PASK.rescaled	0.0
PPP1R7.rescaled	0.0
HDLBP.rescaled	0.0
FARP2.rescaled	0.0
STK25.rescaled	0.0
BOK.rescaled	0.0
THAP4.rescaled	0.0
ATG4B.rescaled	0.0
DTYMK.rescaled	0.0
